2026-03-19 12:36:06.674246,47.04752137,8.3097202,24,72
2026-03-19 12:36:11.674246,47.04743337,8.3097716,24,72
2026-03-19 12:36:16.674246,47.0474135,8.30978687,24,72
2026-03-19 12:36:21.674246,47.04731392,8.30984965,24,72
2026-03-19 12:36:26.674246,47.04721813,8.3099293,24,72
2026-03-19 12:36:31.674246,47.04713063,8.30989876,24,72
2026-03-19 12:36:36.674246,47.0470257,8.30993845,24,72
2026-03-19 12:36:41.674246,47.04691741,8.31000723,24,72
2026-03-19 12:36:46.674246,47.04683173,8.31005947,24,72
2026-03-19 12:36:51.674246,47.04674727,8.31011284,24,72
2026-03-19 12:36:56.674246,47.04663375,8.31012626,24,72
2026-03-19 12:37:01.674246,47.04650353,8.31008271,24,72
2026-03-19 12:37:06.674246,47.04641903,8.30995847,24,72
2026-03-19 12:37:11.674246,47.04635325,8.30985654,24,72
2026-03-19 12:37:16.674246,47.04625131,8.30968066,24,72
2026-03-19 12:37:21.674246,47.0461826,8.30953362,24,72
2026-03-19 12:37:26.674246,47.04613066,8.30940797,24,72
2026-03-19 12:37:31.674246,47.04608552,8.30926584,24,72
2026-03-19 12:37:36.674246,47.04602967,8.30915418,24,72
2026-03-19 12:37:41.674246,47.04597118,8.30904387,24,72
2026-03-19 12:37:46.674246,47.0459131,8.30893349,24,72
2026-03-19 12:37:51.674246,47.04582905,8.3087861,24,72
2026-03-19 12:37:56.674246,47.0457589,8.30861923,24,72
2026-03-19 12:38:01.674246,47.04570927,8.3085033,24,72
2026-03-19 12:38:06.674246,47.0456492,8.3083891,24,72
2026-03-19 12:38:11.674246,47.04553466,8.30839739,24,72
2026-03-19 12:38:16.674246,47.04544965,8.30847427,24,72
2026-03-19 12:38:21.674246,47.04534676,8.30848329,24,72
2026-03-19 12:38:26.674246,47.04524884,8.30848064,24,72
2026-03-19 12:38:31.674246,47.04512741,8.30846602,24,72
2026-03-19 12:38:36.674246,47.04501995,8.30845299,24,72
2026-03-19 12:38:41.674246,47.04491764,8.30847979,24,72
2026-03-19 12:38:46.674246,47.04481176,8.30850606,24,72
2026-03-19 12:38:51.674246,47.04467763,8.30854972,24,72
2026-03-19 12:38:56.674246,47.04457931,8.30855814,24,72
2026-03-19 12:39:01.674246,47.04445773,8.30856802,24,72
2026-03-19 12:39:06.674246,47.04436382,8.30861257,24,72
2026-03-19 12:39:11.674246,47.0442591,8.3086192,24,72
2026-03-19 12:39:16.674246,47.0441344,8.30865552,24,72
